Comments,Replies
오늘 알바하는 곳에서 너희 노래들을 왕창 듣고왔어! 이제는 어디서나 플뿌의 노래가 나오고 있더라구. 일하는데도 너무 즐겁더라ㅠ 항상 힘나게 해줘서 고마워,오늘 알바하는 곳에서 너희 노래들을 왕창 듣고왔어! 이제는 어디서나 플뿌의 노래가 나오고 있더라구. 일하는데도 너무 즐겁더라ㅠ 항상 힘나게 해줘서 고마워
구독자 60만 나이세이~ 진짜 음악성 좋은 그룹 더 널리 알려져야 함 가사가 진짜 미친거 같아요,구독자 60만 나이세이~ 진짜 음악성 좋은 그룹 더 널리 알려져야 함 가사가 진짜 미친거 같아요
'거짓말이라도 믿을게'라는 가사가 좋네요.,'거짓말이라도 믿을게'라는 가사가 좋네요.
근데진짜 노래가 너무 좋음,근데진짜 노래가 너무 좋음
케이팝 개같이 부활,케이팝 개같이 부활
"와.. 며칠전만해도 500만이었는데 역시 플리들 대단해!! 칭찬감옥에 가둬
🩷
️
 우리 더 힘내서 800만 찍고 1000만까지도 가봅시다","와.. 며칠전만해도 500만이었는데 역시 플리들 대단해!! 칭찬감옥에 가둬
🩷
️
 우리 더 힘내서 800만 찍고 1000만까지도 가봅시다"
릴레이댄스 찍고 뮤비로 건너옴 오늘도 좋다,릴레이댄스 찍고 뮤비로 건너옴 오늘도 좋다
"️
️잠깐
️
️ 생각없이 악플을 달고 있진 않나요?

당사는 PLAVE를 대상으로 한 온라인 상의 악의적인 행위들에 대해 적극적으로 법적 대응을 진행하고 있으며, 제보 받은 사례 2만여 건과 당사가 수집한 증거 자료를 모두 검토하여 형사 처벌이 가능하다고 판단한 사례 30여건에 대해서 2023년 11월 형사 고소를 완료하였고, 트위터에 PLAVE 및 당사에 관한 근거 없는 루머를 유포한 행위자에 대해 법적 조치를 완료하였습니다.

법정에서 봬요","️
️잠깐
️
️ 생각없이 악플을 달고 있진 않나요?

당사는 PLAVE를 대상으로 한 온라인 상의 악의적인 행위들에 대해 적극적으로 법적 대응을 진행하고 있으며, 제보 받은 사례 2만여 건과 당사가 수집한 증거 자료를 모두 검토하여 형사 처벌이 가능하다고 판단한 사례 30여건에 대해서 2023년 11월 형사 고소를 완료하였고, 트위터에 PLAVE 및 당사에 관한 근거 없는 루머를 유포한 행위자에 대해 법적 조치를 완료하였습니다.

법정에서 봬요"
노래 좋은데요? 버츄얼이라고 요즘 시대에 굳이 색안경 끼고 보는 사람들이 오히려 이해 안 되네요,노래 좋은데요? 버츄얼이라고 요즘 시대에 굳이 색안경 끼고 보는 사람들이 오히려 이해 안 되네요
뮤비 퀄리티가 무슨 디즈니 영화 보는 줄 알았네요 곡도 좋고 뮤비도 잘 뽑았네,뮤비 퀄리티가 무슨 디즈니 영화 보는 줄 알았네요 곡도 좋고 뮤비도 잘 뽑았네
"오늘 휴가라 드라이브 간다고 웨포럽 빵빵하게 틀고 달리는데 진짜 기분 좋더랗ㅎ
노래 지이인짜 기깔남","오늘 휴가라 드라이브 간다고 웨포럽 빵빵하게 틀고 달리는데 진짜 기분 좋더랗ㅎ
노래 지이인짜 기깔남"
뮤비 개잘만들었네 진짜 이 좋은 노래에 이렇게 걸맞는 뮤비를 뽑아낸다고 볼때마다 감동받음,뮤비 개잘만들었네 진짜 이 좋은 노래에 이렇게 걸맞는 뮤비를 뽑아낸다고 볼때마다 감동받음
"근데 진짜 플레이브 덕분에 버튜버에 대한 편견이 깨짐
노래도 전곡  진짜 다 너무 좋음....좋은 방향으로 계속 활동하면 좋겠다...ㅎ","근데 진짜 플레이브 덕분에 버튜버에 대한 편견이 깨짐
노래도 전곡  진짜 다 너무 좋음....좋은 방향으로 계속 활동하면 좋겠다...ㅎ"
노래 듣는데 전율 올라오고 마음이 청량해지는 기분 정말 오랜만이에요 ㅜㅜ 계속 음악해주세요!!!,노래 듣는데 전율 올라오고 마음이 청량해지는 기분 정말 오랜만이에요 ㅜㅜ 계속 음악해주세요!!!
"아니 진짜 노래 너무 좋은데요? 
매번 좋은노래 감사합니다","아니 진짜 노래 너무 좋은데요? 
매번 좋은노래 감사합니다"
"와아~, 'Way 4 Luv'가 2주 만에 조회수 1위에 올랐네요!! 축하해요
 (문법이 이상해서 죄송해요, 번역기를 사용하고 있어요
)","와아~, 'Way 4 Luv'가 2주 만에 조회수 1위에 올랐네요!! 축하해요
 (문법이 이상해서 죄송해요, 번역기를 사용하고 있어요
)"
마지막 부분 궁금해서 미칠 거 같음;,마지막 부분 궁금해서 미칠 거 같음;
"웨폴럽 음중 72만 웨폴럽 뮤비 771만 충분히 천만뷰 백만뷰 가면 되겠구만 
이제 날씨 좋아서 지구인들 웨폴럽 더 듣겠군","웨폴럽 음중 72만 웨폴럽 뮤비 771만 충분히 천만뷰 백만뷰 가면 되겠구만 
이제 날씨 좋아서 지구인들 웨폴럽 더 듣겠군"
옆집?인데요 직접 다 작사작곡에 안무까지 했다던데 노래 좋네요 자주 들으러 오겠습니다,옆집?인데요 직접 다 작사작곡에 안무까지 했다던데 노래 좋네요 자주 들으러 오겠습니다
플벅플벅 오늘도 들으러 왔습니다 :),플벅플벅 오늘도 들으러 왔습니다 :)
"plave, let's be together for a long time!","plave, let's be together for a long time!"
"플레이브만의 서사와 감성이 노래에 담겨서 너무좋앙
엄마한테 들려줬는데 노래좋다고했다ㅋㅋㅋㅋ","플레이브만의 서사와 감성이 노래에 담겨서 너무좋앙
엄마한테 들려줬는데 노래좋다고했다ㅋㅋㅋㅋ"
근데 진짜 너무 신기함 왜 들으면 들을수록 더 좋아지는거임,근데 진짜 너무 신기함 왜 들으면 들을수록 더 좋아지는거임
오늘도 플레이브 노래 들으며 자야지 ,오늘도 플레이브 노래 들으며 자야지 
"And today you collected another fan 
Hope you be successful our Plave be happy forever and make joyful music 
 ","And today you collected another fan 
Hope you be successful our Plave be happy forever and make joyful music 
 "
뮤직비디오 중독됨 하루라도 안보면 못살겠음ㅋㅋㅋㅋㅋㅋㅋ,뮤직비디오 중독됨 하루라도 안보면 못살겠음ㅋㅋㅋㅋㅋㅋㅋ
i hope plave know that they save so many people because of their existence. i truly wish nothing but happiness for them <3,i hope plave know that they save so many people because of their existence. i truly wish nothing but happiness for them <3
언제들어도 문라잇 선샤인 하이라이트 이부분은 실크같은 목소리들이야,언제들어도 문라잇 선샤인 하이라이트 이부분은 실크같은 목소리들이야
보이스가 넘 매력적이에요. 와우 BGM으로 노동요로 최고네요. ,보이스가 넘 매력적이에요. 와우 BGM으로 노동요로 최고네요. 
"노래 너무좋아서 놀랬고 이전 노래들도 마저 다 들으러갑니당
계속 좋은노래 들려주세요","노래 너무좋아서 놀랬고 이전 노래들도 마저 다 들으러갑니당
계속 좋은노래 들려주세요"
입덕했어요. 플레이브 사랑해,입덕했어요. 플레이브 사랑해
객관적으로 그냥 노래가 좋고 뮤비 컨셉도 정말 너무 플레이브만이 보여 줄 수 있는 걸 잘 살려서...볼 때마다 행복하네요,객관적으로 그냥 노래가 좋고 뮤비 컨셉도 정말 너무 플레이브만이 보여 줄 수 있는 걸 잘 살려서...볼 때마다 행복하네요
요즘 날씨에 듣기 넘 좋음,요즘 날씨에 듣기 넘 좋음
어떻게 맨날 들어도 안질리냐..,어떻게 맨날 들어도 안질리냐..
"이 영상에 아직 댓글 안달고 있었는데 .....ㅠ ㅠ
밤비땜에 한마디 하고싶다 ㅠ ㅠ
밤비야 사실 원래 너가 잘 안보였었어.....(키때문아니고)
1주년 방송 이후로 니가 정말 커보이기 시작하더라 ㅠ ㅠ 근데 하루가 지난 오늘까지도 왜 널 생각만해도 눈이랑 가슴이 뜨거워지는지 ㅠ ㅠ 
너는... 진짜 훌륭한 아이돌이고 많은것을 깨닫게도 해줬어. 나 마음이 여러가지부분에서  변화가 된거같아...
삶에 대한 자세를 너한테서 배워가네 ㅠㅠ
너 정말 너무 이쁘고 귀엽고 멋진거 니가 더 잘 알지???
 밤비의 때가 도래했어!!!
'영원'을 약속하는건 인간으로서 말치레 불과한거지만... 너희 플레이브는 영원히 남아있어줄거 같아 ㅠ ㅠ ㅠ ㅠ 오래오래 끝까지 너희를 사랑하고 살께♡
아프지마!!!절대!!
️","이 영상에 아직 댓글 안달고 있었는데 .....ㅠ ㅠ
밤비땜에 한마디 하고싶다 ㅠ ㅠ
밤비야 사실 원래 너가 잘 안보였었어.....(키때문아니고)
1주년 방송 이후로 니가 정말 커보이기 시작하더라 ㅠ ㅠ 근데 하루가 지난 오늘까지도 왜 널 생각만해도 눈이랑 가슴이 뜨거워지는지 ㅠ ㅠ 
너는... 진짜 훌륭한 아이돌이고 많은것을 깨닫게도 해줬어. 나 마음이 여러가지부분에서  변화가 된거같아...
삶에 대한 자세를 너한테서 배워가네 ㅠㅠ
너 정말 너무 이쁘고 귀엽고 멋진거 니가 더 잘 알지???
 밤비의 때가 도래했어!!!
'영원'을 약속하는건 인간으로서 말치레 불과한거지만... 너희 플레이브는 영원히 남아있어줄거 같아 ㅠ ㅠ ㅠ ㅠ 오래오래 끝까지 너희를 사랑하고 살께♡
아프지마!!!절대!!
️"
"노아 질투에 너무 설레서 피신해왔어요
감당 못하겠네 귀엽다..","노아 질투에 너무 설레서 피신해왔어요
감당 못하겠네 귀엽다.."
촤암나 다들 눈 팅팅 부어서 댓글단거 겁나 귀엽네  3_3훌찌럭,촤암나 다들 눈 팅팅 부어서 댓글단거 겁나 귀엽네  3_3훌찌럭
역시 실력이 있고 능력이 있으면 자연스레 인정받게 되어 있지 시간이 얼마나 걸릴지 모르겠지만 힘들고 고된길 플리들이 같이 옆에서 걸어줄테니 끝까지 노래하고 춤추자,역시 실력이 있고 능력이 있으면 자연스레 인정받게 되어 있지 시간이 얼마나 걸릴지 모르겠지만 힘들고 고된길 플리들이 같이 옆에서 걸어줄테니 끝까지 노래하고 춤추자
곧 800만이네요 미리 축하드립니다 1000만까지 쭉 가봅시다,곧 800만이네요 미리 축하드립니다 1000만까지 쭉 가봅시다
"아직 버추얼이라는게 생소해서
얼굴없는 가수라 생각하고 들었는데 노래는 진짜 좋네요
응원할게요","아직 버추얼이라는게 생소해서
얼굴없는 가수라 생각하고 들었는데 노래는 진짜 좋네요
응원할게요"
someone should make a compilations of all the pretty comments under this video. my heart just feels so full everytime i read the comments,someone should make a compilations of all the pretty comments under this video. my heart just feels so full everytime i read the comments
이제 너희는 행복하기만하면 된다,이제 너희는 행복하기만하면 된다
사랑해 플레이브 좋은 노래 불러줘서 고맙다,사랑해 플레이브 좋은 노래 불러줘서 고맙다
"매일매일 유입 댓글 보면서 진짜 세계로 뻗어나가는구나 느낀다 너무 수고했어 꽃길만 걷자 사랑해
️","매일매일 유입 댓글 보면서 진짜 세계로 뻗어나가는구나 느낀다 너무 수고했어 꽃길만 걷자 사랑해
️"
처음보는데 노래가 좋네요~잘듣고 갑니다,처음보는데 노래가 좋네요~잘듣고 갑니다
"벌써 800만 넘겼네ㄷㄷ,, 얼른 1000만 가자!!!
사실 나 형들 때문에 내 인생에서 남돌 노래를 형들 통해서 처음 듣게 되었어
그러니까 책임져!!(?)ㅋㅋㅋ 늘 응원하다잉","벌써 800만 넘겼네ㄷㄷ,, 얼른 1000만 가자!!!
사실 나 형들 때문에 내 인생에서 남돌 노래를 형들 통해서 처음 듣게 되었어
그러니까 책임져!!(?)ㅋㅋㅋ 늘 응원하다잉"
처음봤는데 퀄이 미쳤네 ㄷ,처음봤는데 퀄이 미쳤네 ㄷ
"Thank you for producing this amazing MV.  Their voices are too good, like they don't even exist. I am always impressed every time I watch and listen.","Thank you for producing this amazing MV.  Their voices are too good, like they don't even exist. I am always impressed every time I watch and listen."
"생각나서 또 들으러 왔어요
노래가 좋습니다 정말
영상은 말할것도 없고 최고에요","생각나서 또 들으러 왔어요
노래가 좋습니다 정말
영상은 말할것도 없고 최고에요"
"뭐라고 해야할지는 모르겠는데 뭔가 집중해서 듣게되는 매력이 있음.. 나 플며 들어서 일주일째 정주행하느라 현망진창에 버블도 처음 가입했다 
 하지만 너무 행복해.. 평플하자","뭐라고 해야할지는 모르겠는데 뭔가 집중해서 듣게되는 매력이 있음.. 나 플며 들어서 일주일째 정주행하느라 현망진창에 버블도 처음 가입했다 
 하지만 너무 행복해.. 평플하자"
아니 뚝스 진짜 자랑스럽다 기술 봐봐,아니 뚝스 진짜 자랑스럽다 기술 봐봐
"if you start your week with plave, the whole week is going to be good","if you start your week with plave, the whole week is going to be good"
every frame of this mv can be a wallpaper,every frame of this mv can be a wallpaper
노래 진짜 좋네,노래 진짜 좋네
I am so proud of them! Let's keep streaming this song PLLIs !! Let's take our boys to new heights !!,I am so proud of them! Let's keep streaming this song PLLIs !! Let's take our boys to new heights !!
봄이랑 너무너무 잘어울리는 노래,봄이랑 너무너무 잘어울리는 노래
또 노래 들으러 왔어요,또 노래 들으러 왔어요
플리님들 공식커버곡 들으셨죠? 강쥐들이 플리에게 사랑한다고 해 주는데 이젠 힘내서 달려 보아요..,플리님들 공식커버곡 들으셨죠? 강쥐들이 플리에게 사랑한다고 해 주는데 이젠 힘내서 달려 보아요..
한명한명 목소리가 댑악이넨....,한명한명 목소리가 댑악이넨....
축제의 계절이 왔잖아요 이제 꽃들 만개하는 계절에 웨폴럽도 함께,축제의 계절이 왔잖아요 이제 꽃들 만개하는 계절에 웨폴럽도 함께
"보고싶어서 왔지:) 사랑해
🩷
️","보고싶어서 왔지:) 사랑해
🩷
️"
"가사 너무 예쁘고 영상미 미쳤다 플레이브 화이팅
앞으로 나올 노래들도 기대할게요","가사 너무 예쁘고 영상미 미쳤다 플레이브 화이팅
앞으로 나올 노래들도 기대할게요"
다 한국인멤이라서 좋은것도 한몫...,다 한국인멤이라서 좋은것도 한몫...
need to scream every time i sing this song,need to scream every time i sing this song
노래좋아서 구독하고갑니다,노래좋아서 구독하고갑니다
"솔직히 돌판 오래 있었는데 어느새 실력보다 소속사빨로 언플하는 형태, 소속사에서 밀어주는 이미지 컨셉만 소화하고 셀럽이미지로 거리감만 많이 느껴지고 비주얼은 상승 했으나 실력은 점점 하락..그리고 무엇보다 팬덤 형태도 같이 “성장”하는 느낌이 없어졌다면  오히려 플레이브는 버추얼 형태라는 장벽만 넘으면 멤버들 소통 덕분에 가깝게 느껴지고 무엇보다 자기들이 하고자 하는 이야기를 음악으로 표현한다는 것 이게 가수의 본질을 일깨워줘서 더더 좋은 것 같음 ㅇㅇ","솔직히 돌판 오래 있었는데 어느새 실력보다 소속사빨로 언플하는 형태, 소속사에서 밀어주는 이미지 컨셉만 소화하고 셀럽이미지로 거리감만 많이 느껴지고 비주얼은 상승 했으나 실력은 점점 하락..그리고 무엇보다 팬덤 형태도 같이 “성장”하는 느낌이 없어졌다면  오히려 플레이브는 버추얼 형태라는 장벽만 넘으면 멤버들 소통 덕분에 가깝게 느껴지고 무엇보다 자기들이 하고자 하는 이야기를 음악으로 표현한다는 것 이게 가수의 본질을 일깨워줘서 더더 좋은 것 같음 ㅇㅇ"
내 일상의 행복이 되어 줘서 고마워 오늘도 열심히 사랑해!,내 일상의 행복이 되어 줘서 고마워 오늘도 열심히 사랑해!
"I'm not into avatars, but plave is a whole new level. Please release more songs! Can't get enough of your vocals.","I'm not into avatars, but plave is a whole new level. Please release more songs! Can't get enough of your vocals."
Okay I'm finally here and I'm definitely staying.,Okay I'm finally here and I'm definitely staying.
요즘 봄 날씨와 더 찰떡이라서 멤버들 말대로 좋은 날 드라이브하면서 들으면 좋을거 같다. 꼭 이번 봄에는 한강가서 누워서 플레이브 곡 주욱 틀어놓고 봄을 만끽하고 싶다.,요즘 봄 날씨와 더 찰떡이라서 멤버들 말대로 좋은 날 드라이브하면서 들으면 좋을거 같다. 꼭 이번 봄에는 한강가서 누워서 플레이브 곡 주욱 틀어놓고 봄을 만끽하고 싶다.
왜 눈물이 나냐 ㅋㅋㅋ ㅠㅠ,왜 눈물이 나냐 ㅋㅋㅋ ㅠㅠ
노래 개좋다...,노래 개좋다...
아니 노래가 참 좋네,아니 노래가 참 좋네
멜로디 가사 뮤비 안무 모든게 아름다워...,멜로디 가사 뮤비 안무 모든게 아름다워...
아니 뮤비가 진심 개좋음... 플레이브 화이팅!!!!,아니 뮤비가 진심 개좋음... 플레이브 화이팅!!!!
친친 듣다가 이십분 남겨 놓고 잠들어서 불안한데.. 제가 진짜 잘못했으니.. 티켓팅은 꼭 성공하게 해 주세요.. 제발요..,친친 듣다가 이십분 남겨 놓고 잠들어서 불안한데.. 제가 진짜 잘못했으니.. 티켓팅은 꼭 성공하게 해 주세요.. 제발요..
노래 진짜 좋네요 앞으로도 승승장구하시길 바랍니다.,노래 진짜 좋네요 앞으로도 승승장구하시길 바랍니다.
"가사가 정말 들으면 들을수록
너무예쁘고 좋다🥹","가사가 정말 들으면 들을수록
너무예쁘고 좋다🥹"
뮤비 볼수록 왜 이렇게 뭉클하지 ㅠㅠㅠㅠㅠ,뮤비 볼수록 왜 이렇게 뭉클하지 ㅠㅠㅠㅠㅠ
"플레이브 노래 특
들어도들어도 질리지 않음","플레이브 노래 특
들어도들어도 질리지 않음"
아진짜 나도 몰랐다고 내가 이 친구들을 사랑할지...,아진짜 나도 몰랐다고 내가 이 친구들을 사랑할지...
진짜 이 노래 너무 좋아서 요새 계속 듣고 있음 진짜 너무 좋아ㅏㅏ,진짜 이 노래 너무 좋아서 요새 계속 듣고 있음 진짜 너무 좋아ㅏㅏ
릴레이댄스랑 안무연습영상만 기다리는중…ㅠㅠ,릴레이댄스랑 안무연습영상만 기다리는중…ㅠㅠ
진짜 노래가 안 질려...개같은 내 아침 통학길을 책임져주는 노래임ㅠㅠ,진짜 노래가 안 질려...개같은 내 아침 통학길을 책임져주는 노래임ㅠㅠ
노래가 개좋다,노래가 개좋다
"밤이랑도 지짜 잘어울림 이 노랜 ㅠㅠㅠ
도로에 차 하나도 없을 때 신나게 틀어놓고 드라이브해야할 것 같은 느낌임","밤이랑도 지짜 잘어울림 이 노랜 ㅠㅠㅠ
도로에 차 하나도 없을 때 신나게 틀어놓고 드라이브해야할 것 같은 느낌임"
"From Apoki to Plave, we keep getting more and more cool virtual idols this 5th gen! People who worked behind this group, great job! I love different styles from each member!","From Apoki to Plave, we keep getting more and more cool virtual idols this 5th gen! People who worked behind this group, great job! I love different styles from each member!"
"никогда не думала, что буду слушать виртуальную группу, но вот я здесь, и это прекрасно","никогда не думала, что буду слушать виртуальную группу, но вот я здесь, и это прекрасно"
last night performance at USA was so fire ,last night performance at USA was so fire 
"플레이브의 아름다운 서사 한페이지의 한줄이라도 남겨질 수있어서 행복해요
️
앞으로 이영화가 끝나나는 날까지 
함께 나가아요 
🩷
️","플레이브의 아름다운 서사 한페이지의 한줄이라도 남겨질 수있어서 행복해요
️
앞으로 이영화가 끝나나는 날까지 
함께 나가아요 
🩷
️"
이노래만 들으면 왜자꾸 울컥하지..,이노래만 들으면 왜자꾸 울컥하지..
모든 상황에 너무 잘어울림 오늘 자전거 타면서 들었는데 살랑살랑 봄바람에 너무 황홀해서 하늘로 날아가서 아스테룸까지 갈 뻔했음,모든 상황에 너무 잘어울림 오늘 자전거 타면서 들었는데 살랑살랑 봄바람에 너무 황홀해서 하늘로 날아가서 아스테룸까지 갈 뻔했음
나의 자랑 나의 사랑 플레이브 건강하쟈,나의 자랑 나의 사랑 플레이브 건강하쟈
"When a song uses a chorus as an opening, that's a beautiful song.","When a song uses a chorus as an opening, that's a beautiful song."
일어났으니 뮤비봐야지 얘들아 사랑한다,일어났으니 뮤비봐야지 얘들아 사랑한다
"오늘도 잘 들을게 좋은노래 만들어줘서 항상 고마워요 사랑해요
️","오늘도 잘 들을게 좋은노래 만들어줘서 항상 고마워요 사랑해요
️"
진짜 언제 질리냐고,진짜 언제 질리냐고
이제 수록곡으로 활동해주라,이제 수록곡으로 활동해주라
They truly deserve all the success. I am do excited for their first concert!!,They truly deserve all the success. I am do excited for their first concert!!
노래가 너무 좋네…,노래가 너무 좋네…
우와 노래도 좋고 잘 만들었다 대박,우와 노래도 좋고 잘 만들었다 대박
"빅뱅이후로 심장 흔든 남돌 너네다.. 나 버블 5인 구독도 갈겼다.. 응원봉도 살게,, 사레레 할게,, 딱 기다려","빅뱅이후로 심장 흔든 남돌 너네다.. 나 버블 5인 구독도 갈겼다.. 응원봉도 살게,, 사레레 할게,, 딱 기다려"
I’m an international fan supporting plave forever!,I’m an international fan supporting plave forever!
"언제나 항상 늘 너희를 응원해 점점 갈수록 너희를 응원해주는 너희의 진가를 알아주는 사람들이 많아져서 너무 행복해
더 멀리 더 높이 끝까지 가보자 그 끝이 어디든 너희와 함께라면 분명 아름다운 해피엔딩일거라 믿어","언제나 항상 늘 너희를 응원해 점점 갈수록 너희를 응원해주는 너희의 진가를 알아주는 사람들이 많아져서 너무 행복해
더 멀리 더 높이 끝까지 가보자 그 끝이 어디든 너희와 함께라면 분명 아름다운 해피엔딩일거라 믿어"
"하... 진짜 중학교 때 오방신기 이후로 이런 느낌이 드는 그룹은 처음이에요. 이미 블랙홀처럼 빠져서 탈출불가임. 일단 모든 멤버가 다들 실력이 미쳤다는 점에서, 근본이 되는 그룹.. 맨날 플레이브 영상이랑 찾아보느라 시간가는 줄 모름.. 늦게배운게 무섭다더닠ㅋㅋㅋㅋㅋ","하... 진짜 중학교 때 오방신기 이후로 이런 느낌이 드는 그룹은 처음이에요. 이미 블랙홀처럼 빠져서 탈출불가임. 일단 모든 멤버가 다들 실력이 미쳤다는 점에서, 근본이 되는 그룹.. 맨날 플레이브 영상이랑 찾아보느라 시간가는 줄 모름.. 늦게배운게 무섭다더닠ㅋㅋㅋㅋㅋ"
"I just watched their Relay Dance video of this song, and since the chorus is pretty addictive, now here I am because I was curious with the group!","I just watched their Relay Dance video of this song, and since the chorus is pretty addictive, now here I am because I was curious with the group!"
"진짜 볼때마다 돈을 얼마나 박은건지 감이 안 잡힌다 ㅋㅋㅋㅋㅋㅋ
근데 버츄얼 때고 봐도 노래 1위 할만하네요","진짜 볼때마다 돈을 얼마나 박은건지 감이 안 잡힌다 ㅋㅋㅋㅋㅋㅋ
근데 버츄얼 때고 봐도 노래 1위 할만하네요"
"천만 갈수있쟈나~ 
🩷","천만 갈수있쟈나~ 
🩷"
진짜 노래 좋네 ㅋㅋ,진짜 노래 좋네 ㅋㅋ
"바깥날씨도 포근하고 산책하면서 듣는데 너무 좋다
️","바깥날씨도 포근하고 산책하면서 듣는데 너무 좋다
️"
"천만 찍어주고 싶다 열심히 뮤빙해야지~
️‍
️
️‍
️","천만 찍어주고 싶다 열심히 뮤빙해야지~
️‍
️
️‍
️"
"볼수록 이런 곡, 안무를 우리 애들이 만들었다는게 짜릿하고 지짜 멋있다 그리고 이런 예쁜 영상 만들어준 블래스트도 지짜 멋지다 플리하길 저어어엉말 잘했어
️","볼수록 이런 곡, 안무를 우리 애들이 만들었다는게 짜릿하고 지짜 멋있다 그리고 이런 예쁜 영상 만들어준 블래스트도 지짜 멋지다 플리하길 저어어엉말 잘했어
️"
오늘같은 봄 날 아침에 듣기 좋다,오늘같은 봄 날 아침에 듣기 좋다
"I am a fan from Hong Kong and I very love PLAVE and every song of PLAVE. 
It’s give me strong support. Each member is talented and charming. Every song gives me a lot of strength, whether they are performing on stage or live, I get the strength to move forward from the members, it's fun and glamorous at the same time! 

Thank you for keeping the dream alive and being PLAVE. 
I know your dreams are not easy, but we will be your strong support. We will support PLAVE forever!!!
Love you","I am a fan from Hong Kong and I very love PLAVE and every song of PLAVE. 
It’s give me strong support. Each member is talented and charming. Every song gives me a lot of strength, whether they are performing on stage or live, I get the strength to move forward from the members, it's fun and glamorous at the same time! 

Thank you for keeping the dream alive and being PLAVE. 
I know your dreams are not easy, but we will be your strong support. We will support PLAVE forever!!!
Love you"
룩빡이 일동 어서오고~~,룩빡이 일동 어서오고~~
정말 너무 좋아요 !! 그 말을 들으면 너무 안도감이 들어서 설명조차 할 수 없습니다 !! PLAVE 고생하셨습니다!! We love you alot !!,정말 너무 좋아요 !! 그 말을 들으면 너무 안도감이 들어서 설명조차 할 수 없습니다 !! PLAVE 고생하셨습니다!! We love you alot !!
노래 진짜 잘만든다 ㅠㅠ중독성 미쳐따,노래 진짜 잘만든다 ㅠㅠ중독성 미쳐따
오늘도 응원한다 플레이뿌~,오늘도 응원한다 플레이뿌~
들어도 들어도 질리지가 않네,들어도 들어도 질리지가 않네
"플리들 오늘도 해야 할 일을 하러 출석 하는구나 ㅋㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ 사랑해 영애님들
️","플리들 오늘도 해야 할 일을 하러 출석 하는구나 ㅋㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ ㅋ ㅋㅋ ㅋ ㅋ 사랑해 영애님들
️"
너무 대단해요 1등 축하,너무 대단해요 1등 축하
1000만 각??,1000만 각??
their voices are amazing ,their voices are amazing 
이대로 800만 1000만 1억까지 라쓰고,이대로 800만 1000만 1억까지 라쓰고
어... 버츄얼 낯설었는데 플리들 때문에 적응 된... 어느 순간 이름도 외워 버린,어... 버츄얼 낯설었는데 플리들 때문에 적응 된... 어느 순간 이름도 외워 버린
"It's so soothing to hear 
 the melody their vocals I have been listening it quite often and it gives me peace just by listening
N their rest of the song it's bop 
Big fan ....","It's so soothing to hear 
 the melody their vocals I have been listening it quite often and it gives me peace just by listening
N their rest of the song it's bop 
Big fan ...."
감겨버렸어,감겨버렸어
쏟아지는 유성 아래~ 형형색의 레인 뽜우!,쏟아지는 유성 아래~ 형형색의 레인 뽜우!
"I fell in love for the first time since hearing this song once, and I wanted to get to know Plave more deeply ","I fell in love for the first time since hearing this song once, and I wanted to get to know Plave more deeply "
still crying since last night,still crying since last night
노래 너무 좋아서 자주 들어요 ㅋㅋ,노래 너무 좋아서 자주 들어요 ㅋㅋ
"congratulations on the awards today 
 im streaming more today to celebrate.","congratulations on the awards today 
 im streaming more today to celebrate."
"I love the unique concept of this group, the song is now stuck in my head for all the right reasons and I look forward to see the universe that's built for this group. ","I love the unique concept of this group, the song is now stuck in my head for all the right reasons and I look forward to see the universe that's built for this group. "
근데 진짜.. 노래 좋다.... 목소리도 대박.......,근데 진짜.. 노래 좋다.... 목소리도 대박.......
와아 헤드셋으로 들으니까 미쳐따 너무 좋다,와아 헤드셋으로 들으니까 미쳐따 너무 좋다
돌디 쭌디 오늘 친친라디오 스페셜디제이 하기 전에 팔백만되면 좋겠다 쭉쭉 올라가서 천만뷰까지 라쓰고 할쑤있잖아 봄이잖아 바로 이 노래잖아 봄바람 느껴지잖아  사계절이 되어 달라잖아 비너스들,돌디 쭌디 오늘 친친라디오 스페셜디제이 하기 전에 팔백만되면 좋겠다 쭉쭉 올라가서 천만뷰까지 라쓰고 할쑤있잖아 봄이잖아 바로 이 노래잖아 봄바람 느껴지잖아  사계절이 되어 달라잖아 비너스들
"No se como termine aquí, pero no me arrepiento","No se como termine aquí, pero no me arrepiento"
i really enjoy the bassline in the chorus,i really enjoy the bassline in the chorus
퇴근했고~ 문특봤고~ 친친도 들었으니~~ 뮤비를 계속 봐보까~~ 울 플레이브 뮤비 봐도봐도 안질려~~,퇴근했고~ 문특봤고~ 친친도 들었으니~~ 뮤비를 계속 봐보까~~ 울 플레이브 뮤비 봐도봐도 안질려~~
아따 잘생기고 실력 좋은 아이도루구만,아따 잘생기고 실력 좋은 아이도루구만
노래가 너무 좋아,노래가 너무 좋아
800만 까지 스근~~~하게 할수있잖아~~,800만 까지 스근~~~하게 할수있잖아~~
애들의 소원인 뮤비 1000만 갔으면 좋겠다,애들의 소원인 뮤비 1000만 갔으면 좋겠다
